rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
200,Ice Cream Cake,Red Velvet,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,141583465.0,views,,,141583465,81.51012539764616,,,,https://www.youtube.com/watch?v=glXgSSOKlls,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""glXgSSOKlls"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Red Velvet 레드벨벳 'Ice Cream Cake' MV"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Red Velvet"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
201,Super Lady,(G)I-DLE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,141325892.0,views,,,141325892,81.50221738329905,,,,https://www.youtube.com/watch?v=6f3RzjXPQwA,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""6f3RzjXPQwA"",""youtube_channel_id"":""UCritGVo7pLJLUS8wEu32vow"",""youtube_channel_title"":""i-dle (아이들)"",""youtube_original_title"":""(여자)아이들((G)I-DLE) - 'Super Lady' Official Music Video"",""youtube_discovery_query"":""\""(G)I-DLE\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""(G)I-DLE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
202,화(火花)(HWAA),(G)I-DLE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,140656378.0,views,,,140656378,81.48159432922682,,,,https://www.youtube.com/watch?v=z3szNvgQxHo,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""z3szNvgQxHo"",""youtube_channel_id"":""UCritGVo7pLJLUS8wEu32vow"",""youtube_channel_title"":""i-dle (아이들)"",""youtube_original_title"":""(여자)아이들((G)I-DLE) - '화(火花)(HWAA)' Official Music Video"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""(G)I-DLE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
203,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,140207028.0,views,,,140207028,81.46769786664825,,,,https://www.youtube.com/watch?v=dZs_cLHfnNA,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""dZs_cLHfnNA"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""LE SSERAFIM (르세라핌) ‘이브, 프시케 그리고 푸른 수염의 아내’ OFFICIAL M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""LE SSERAFIM"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
204,FEVER,ENHYPEN,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,138812914.0,views,,,138812914,81.42429874276633,,,,https://www.youtube.com/watch?v=X7d6Dt17yHk,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""X7d6Dt17yHk"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""ENHYPEN (엔하이픈) 'FEVER' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ENHYPEN"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
205,Lullaby,GOT7,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,138432619.0,views,,,138432619,81.41238438507756,,,,https://www.youtube.com/watch?v=9RUeTYiJCyA,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""9RUeTYiJCyA"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""GOT7 \""Lullaby\"" M/V"",""youtube_discovery_query"":""\""GOT7\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""GOT7"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
206,toxic till the end,ROSÉ,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,138390117.0,views,,,138390117,81.41105079634505,,,,https://www.youtube.com/watch?v=eA0lHNZ1KCA,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""eA0lHNZ1KCA"",""youtube_channel_id"":""UCBo1hnzxV9rz3WVsv__Rn1g"",""youtube_channel_title"":""ROSÉ"",""youtube_original_title"":""ROSÉ - toxic till the end (OFFICIAL MUSIC VIDEO)"",""youtube_discovery_query"":""K-pop viral official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ROSÉ"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
207,Way Back Home,SHAUN,[],Take,6/27/2018,2018,"[""k-pop""]","[""und""]",,,,,,,youtube_views,137544172.0,views,,,137544172,166.16787867574965,3NxuezMdSLgt4OwHzBoUhL,,KRF221800012,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""SHAUN"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
208,너 같은 사람 또 없어 (No Other),Super Junior,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,137250065.0,views,,,137250065,81.37512561963142,,,,https://www.youtube.com/watch?v=SnMoDDbEccE,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""SnMoDDbEccE"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""SUPER JUNIOR 슈퍼주니어 '너 같은 사람 또 없어 (No Other)' MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Super Junior"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
209,THIS IS FOR,TWICE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,136815730.0,views,,,136815730,81.36136035203663,,,,https://www.youtube.com/watch?v=eHHQaoEW30Q,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""eHHQaoEW30Q"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""TWICE \""THIS IS FOR\"" M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
210,박수(CLAP),SEVENTEEN,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,135847570.0,views,,,135847570,81.33051877492758,,,,https://www.youtube.com/watch?v=CyzEtbG-sxY,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""CyzEtbG-sxY"",""youtube_channel_id"":""UCfkXDY7vwkcJ8ddFGz8KusA"",""youtube_channel_title"":""SEVENTEEN"",""youtube_original_title"":""[M/V] SEVENTEEN(세븐틴) - 박수(CLAP)"",""youtube_discovery_query"":""\""SEVENTEEN\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""SEVENTEEN"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
211,Left & Right,SEVENTEEN,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,135743376.0,views,,,135743376,81.32718649292033,,,,https://www.youtube.com/watch?v=HdZdxocqzq4,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""HdZdxocqzq4"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""SEVENTEEN (세븐틴) 'Left & Right' Official MV"",""youtube_discovery_query"":""\""SEVENTEEN\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""SEVENTEEN"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
212,9와 4분의 3 승강장에서 너를 기다려 (Run Away),TOMORROW X TOGETHER,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,135193925.0,views,,,135193925,81.30957180038011,,,,https://www.youtube.com/watch?v=6yWPfUz0z94,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""6yWPfUz0z94"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""TXT (투모로우바이투게더) '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' Official MV"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TOMORROW X TOGETHER"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
213,Run Devil Run,Girls' Generation,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,135175484.0,views,,,135175484,81.30897936468087,,,,https://www.youtube.com/watch?v=q_gfD3nvh-8,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""q_gfD3nvh-8"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Girls' Generation 소녀시대 'Run Devil Run' MV"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Girls' Generation"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
214,Queendom,Red Velvet,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,133991156.0,views,,,133991156,81.27076137224284,,,,https://www.youtube.com/watch?v=c9RzZpV460k,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""c9RzZpV460k"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Red Velvet 레드벨벳 'Queendom' MV"",""youtube_discovery_query"":""\""TWICE\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Red Velvet"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
215,Hard Carry(하드캐리),GOT7,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,133948664.0,views,,,133948664,81.26938389567799,,,,https://www.youtube.com/watch?v=O57jr1oZDIw,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""O57jr1oZDIw"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""GOT7 \""Hard Carry(하드캐리)\"" M/V"",""youtube_discovery_query"":""\""GOT7\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""GOT7"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
216,TONIGHT,BIGBANG,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,133859128.0,views,,,133859128,81.26647994791756,,,,https://www.youtube.com/watch?v=8d5QEWdHchk,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""8d5QEWdHchk"",""youtube_channel_id"":""UCzw-C7fNfs018R1FzIKnlaA"",""youtube_channel_title"":""BIGBANG"",""youtube_original_title"":""BIGBANG - TONIGHT M/V"",""youtube_discovery_query"":""\""BIGBANG\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BIGBANG"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
217,SPAGHETTI (feat. j-hope of BTS),LE SSERAFIM,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,131557626.0,views,,,131557626,81.19116031197817,,,,https://www.youtube.com/watch?v=TvVtYaqCni8,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""TvVtYaqCni8"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""LE SSERAFIM (르세라핌) 'SPAGHETTI (feat. j-hope of BTS)' OFFICIAL MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""LE SSERAFIM"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
218,A,GOT7,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,131353589.0,views,,,131353589,81.18441946904227,,,,https://www.youtube.com/watch?v=eISomx-VMow,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""eISomx-VMow"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""GOT7 \""A\"" M/V"",""youtube_discovery_query"":""\""GOT7\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""GOT7"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
219,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,130518072.0,views,,,130518072,81.15670653135723,,,,https://www.youtube.com/watch?v=d5bbqKYu51w,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""d5bbqKYu51w"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""TXT (투모로우바이투게더) '0X1=LOVESONG (I Know I Love You) feat. Seori' Official MV"",""youtube_discovery_query"":""\""TOMORROW X TOGETHER\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TOMORROW X TOGETHER"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
220,DICE,NMIXX,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,130314599.0,views,,,130314599,81.14993075299901,,,,https://www.youtube.com/watch?v=p1bjnyDqI9k,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""p1bjnyDqI9k"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""NMIXX \""DICE\"" M/V"",""youtube_discovery_query"":""K-pop viral official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""NMIXX"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
221,Hellevator,Stray Kids,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,129504559.0,views,,,129504559,81.12285060679598,,,,https://www.youtube.com/watch?v=AdfIfFGCqgo,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""AdfIfFGCqgo"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""Stray Kids \""Hellevator\"" M/V"",""youtube_discovery_query"":""\""Stray Kids\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Stray Kids"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
222,SET ME FREE,TWICE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,127948703.0,views,,,127948703,81.07035891250958,,,,https://www.youtube.com/watch?v=w4cTYnOPdNk,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""w4cTYnOPdNk"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""TWICE \""SET ME FREE\"" M/V"",""youtube_discovery_query"":""\""TWICE\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
223,Power Up,Red Velvet,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,127836841.0,views,,,127836841,81.06656033567899,,,,https://www.youtube.com/watch?v=aiHSVQy9xN8,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""aiHSVQy9xN8"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Red Velvet 레드벨벳 'Power Up' MV"",""youtube_discovery_query"":""\""Red Velvet\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Red Velvet"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
224,AYA,MAMAMOO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,126342626.0,views,,,126342626,81.01549902792185,,,,https://www.youtube.com/watch?v=UoI9riNffEU,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""UoI9riNffEU"",""youtube_channel_id"":""UCuhAUMLzJxlP1W7mEk0_6lA"",""youtube_channel_title"":""MAMAMOO"",""youtube_original_title"":""[MV] 마마무 (MAMAMOO) - AYA"",""youtube_discovery_query"":""\""MAMAMOO\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""MAMAMOO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
225,My Pace,Stray Kids,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,126172930.0,views,,,126172930,81.0096619184717,,,,https://www.youtube.com/watch?v=pok5yDw77uM,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""pok5yDw77uM"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""Stray Kids \""My Pace\"" M/V"",""youtube_discovery_query"":""\""Stray Kids\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Stray Kids"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
226,PARTY,Girls' Generation,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,125060460.0,views,,,125060460,80.97120025251313,,,,https://www.youtube.com/watch?v=HQzu7NYlZNQ,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""HQzu7NYlZNQ"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Girls' Generation 소녀시대 'PARTY' MV"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Girls' Generation"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
227,CEREMONY,Stray Kids,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,123423626.0,views,,,123423626,80.91398304701451,,,,https://www.youtube.com/watch?v=P7vBoGWoReg,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""P7vBoGWoReg"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""Stray Kids \""CEREMONY\"" M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Stray Kids"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
228,Hello Future,NCT DREAM,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,122889926.0,views,,,122889926,80.89516286242018,,,,https://www.youtube.com/watch?v=QPUjV7epJqE,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""QPUjV7epJqE"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""NCT DREAM 엔시티 드림 'Hello Future' MV"",""youtube_discovery_query"":""\""NCT 127\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""NCT DREAM"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
229,COME BACK HOME,2NE1,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,122874518.0,views,,,122874518,80.89461830770571,,,,https://www.youtube.com/watch?v=vLbfv-AAyvQ,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""vLbfv-AAyvQ"",""youtube_channel_id"":""UCnsQjCVzmEd-YvlQZbo6zCg"",""youtube_channel_title"":""2NE1"",""youtube_original_title"":""2NE1 - COME BACK HOME M/V"",""youtube_discovery_query"":""\""2NE1\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""2NE1"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
230,Do It,Stray Kids,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,122110252.0,views,,,122110252,80.86752131056896,,,,https://www.youtube.com/watch?v=NED7nev2ywQ,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""NED7nev2ywQ"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""Stray Kids \""Do It\"" M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Stray Kids"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
231,봄여름가을겨울 (Still Life),BIGBANG,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,121771615.0,views,,,121771615,80.85546069486286,,,,https://www.youtube.com/watch?v=eN5mG_yMDiM,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""eN5mG_yMDiM"",""youtube_channel_id"":""UCzw-C7fNfs018R1FzIKnlaA"",""youtube_channel_title"":""BIGBANG"",""youtube_original_title"":""BIGBANG - '봄여름가을겨울 (Still Life)' M/V"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BIGBANG"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
