rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
340017,明日会えないかな,kznr31,"[""鏡音レン"",""鏡音リン""]",,2023-04-08T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=zdYI6mK1ZXE,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":905302,""vocadb_url"":""https://vocadb.net/S/905302"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""zdYI6mK1ZXE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""kznr 31"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""zdYI6mK1ZXE"",""views"":22,""author"":""kznr 31"",""url"":""https://youtu.be/zdYI6mK1ZXE""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""kznr31""],""voice_synth_vocalists"":[""鏡音レン"",""鏡音リン""],""voice_synth_types"":{""鏡音レン"":""vocaloid"",""鏡音リン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""kznr31"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":74288},{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15},{""name"":""鏡音リン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14}]}"
340018,Storyteller 'N',夜to臥,"[""初音ミク""]",,2021-12-21T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=mCvQfTGxs7k,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":372955,""vocadb_url"":""https://vocadb.net/S/372955"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""mCvQfTGxs7k"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Night to Lie - Topic"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""mCvQfTGxs7k"",""views"":22,""author"":""Night to Lie - Topic"",""url"":""https://youtu.be/mCvQfTGxs7k""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""夜to臥""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""夜to臥"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":73893},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
340019,Everlasting Bond,Miss Eveningfrost,"[""Eleanor Forte""]",,2023-05-29T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=DqhTVbA3BVQ,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":507152,""vocadb_url"":""https://vocadb.net/S/507152"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""DqhTVbA3BVQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Miss Eveningfrost"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""DqhTVbA3BVQ"",""views"":22,""author"":""Miss Eveningfrost"",""url"":""https://youtu.be/DqhTVbA3BVQ""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Miss Eveningfrost""],""voice_synth_vocalists"":[""Eleanor Forte""],""voice_synth_types"":{""Eleanor Forte"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Eleanor Forte"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":66906},{""name"":""Miss Eveningfrost"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121094}]}"
340020,ヒールの折れたシンデレラ,うおちな,"[""小春六花 (Unknown)""]",,2025-02-25T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=pD3NVz8clX4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":756651,""vocadb_url"":""https://vocadb.net/S/756651"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""pD3NVz8clX4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""うおちな"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""pD3NVz8clX4"",""views"":22,""author"":""うおちな"",""url"":""https://youtu.be/pD3NVz8clX4""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""うおちな""],""voice_synth_vocalists"":[""小春六花 (Unknown)""],""voice_synth_types"":{""小春六花 (Unknown)"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""うおちな"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":156391},{""name"":""小春六花 (Unknown)"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":85853}]}"
340021,つかめこの手に,森 鉄九,"[""初音ミク""]",,2021-07-05T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=jf42G9w2KHk,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":342471,""vocadb_url"":""https://vocadb.net/S/342471"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""jf42G9w2KHk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""森 鉄九"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""jf42G9w2KHk"",""views"":22,""author"":""森 鉄九"",""url"":""https://youtu.be/jf42G9w2KHk""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""森 鉄九""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""森 鉄九"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":60441},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
340022,Starlight Future,ACIDLOID ⁺,"[""初音ミク""]",,2026-02-08T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=nLBKfZgpMX0,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":935642,""vocadb_url"":""https://vocadb.net/S/935642"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""nLBKfZgpMX0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ACIDLOID⁺"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""nLBKfZgpMX0"",""views"":22,""author"":""ACIDLOID⁺"",""url"":""https://youtu.be/nLBKfZgpMX0""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ACIDLOID ⁺""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ACIDLOID ⁺"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":183123},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
340023,"Babel Ⅳ Sound and Fury, Signifying Nothing",Yuu Umeoka,"[""巡音ルカ""]",,2018-04-20T00:00:00Z,2018,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=MGLxNbC-DUI,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":638049,""vocadb_url"":""https://vocadb.net/S/638049"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""MGLxNbC-DUI"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Yuu Umeoka / Tokyo Progressive"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""MGLxNbC-DUI"",""views"":22,""author"":""Yuu Umeoka / Tokyo Progressive"",""url"":""https://youtu.be/MGLxNbC-DUI""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Yuu Umeoka""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Yuu Umeoka"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":130817},{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2}]}"
340024,undanceable,左私以下,"[""星界""]",,2025-04-29T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=iwl5uxFMe8s,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":784674,""vocadb_url"":""https://vocadb.net/S/784674"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""iwl5uxFMe8s"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""左私以下"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""iwl5uxFMe8s"",""views"":22,""author"":""左私以下"",""url"":""https://youtu.be/iwl5uxFMe8s""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""左私以下""],""voice_synth_vocalists"":[""星界""],""voice_synth_types"":{""星界"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""左私以下"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":155822},{""name"":""星界"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99953}]}"
340025,有名作曲家になりたーい！,Dumplinger,"[""鈴音ハナ""]",,2020-03-04T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=Yb4gRARxzl4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":282942,""vocadb_url"":""https://vocadb.net/S/282942"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""Yb4gRARxzl4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Chinese K Dumplinger"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""Yb4gRARxzl4"",""views"":22,""author"":""Chinese K Dumplinger"",""url"":""https://youtu.be/Yb4gRARxzl4""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Dumplinger""],""voice_synth_vocalists"":[""鈴音ハナ""],""voice_synth_types"":{""鈴音ハナ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Dumplinger"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":81200},{""name"":""鈴音ハナ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":81201}]}"
340026,メロメロが,海遊魚,"[""巡音ルカ""]",,2026-03-30T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,22.0,views,,,22,,,,,https://www.youtube.com/watch?v=YdMGnIiq5ZM,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":940339,""vocadb_url"":""https://vocadb.net/S/940339"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""YdMGnIiq5ZM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""masakuni 海遊魚"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":22,""official_youtube_pvs"":[{""video_id"":""YdMGnIiq5ZM"",""views"":22,""author"":""masakuni 海遊魚"",""url"":""https://youtu.be/YdMGnIiq5ZM""}],""highest_individual_official_pv_views"":22,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""海遊魚""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""海遊魚"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":89949},{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2}]}"
