rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
2530,Yokan,tota,[],,,,[],"[""und""]",,Anne Shirley,22606,,,,anime_popularity_proxy,22606.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":184639,""mal_id"":60334,""anime_popularity_rank"":2758,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/anne_shirley""}"
2531,Kotae,Mao Abe,[],,,,[],"[""und""]",,AFTERLOST,22606,,,,anime_popularity_proxy,22606.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":101814,""mal_id"":37952,""anime_popularity_rank"":2759,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/shoumetsu_toshi""}"
2532,Ashita Sekai ga Owaru Toshitemo,ASCA,[],,,,[],"[""und""]",,"Demon Lord, Retry! R",22596,,,,anime_popularity_proxy,22596.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":168500,""mal_id"":56400,""anime_popularity_rank"":2761,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/maou_sama_retry_r""}"
2533,SHIVER,the GazettE,[],,2011-10-05,2011,[],"[""und""]",,Black Butler II OVA,22584,,,,spotify_popularity,44.0,score_0_100,,,,11.0,4w4XgYAROtMykzWdkXGtOO,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""exact_title_artist"",""anilist_id"":9136,""mal_id"":9136,""anime_popularity_rank"":2763,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250"",""catalog_sources"":""spotify_600k_historical""}"
2534,Tenkuu Cafeteria,Ayane Sakura,"[""Inori Minase"",""Maaya Uchida"",""Risa Taneda"",""Satomi Satou""]",,,,[],"[""und""]",,Is the Order a Rabbit? BLOOM,22560,,,,anime_popularity_proxy,22560.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":104198,""mal_id"":38337,""anime_popularity_rank"":2764,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/gochuumon_wa_usagi_desu_ka_bloom""}"
2535,poi,Saucy Dog,[],,,,[],"[""und""]",,YATAGARASU: The Raven Does Not Choose Its Master,22538,,,,anime_popularity_proxy,22538.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":170503,""mal_id"":56980,""anime_popularity_rank"":2765,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/karasu_wa_aruji_wo_erabanai""}"
2536,Itsuka Sora ni Todoite,Megumi Shiina,[],,,,[],"[""und""]",,Mobile Suit Gundam 0080: War in the Pocket,22485,,,,anime_popularity_proxy,22485.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":82,""mal_id"":82,""anime_popularity_rank"":2767,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
2537,Hajimari no Hi,Shikao Suga,[],,,,[],"[""und""]",,Letter Bee,22476,,,,anime_popularity_proxy,22476.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":6444,""mal_id"":6444,""anime_popularity_rank"":2768,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/tegami_bachi""}"
2538,Private Eye,Big Gadgets,"[""Aya Kamiki"",""TAKUYA""]",,,,[],"[""und""]",,Fuuto PI,22474,,,,anime_popularity_proxy,22474.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":131912,""mal_id"":48649,""anime_popularity_rank"":2769,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/fuuto_tantei""}"
2539,Combat (Afro Season II),The RZA,[],,,,[],"[""und""]",,Afro Samurai: Resurrection,22384,,,,anime_popularity_proxy,22384.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":4970,""mal_id"":4970,""anime_popularity_rank"":2772,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
2540,No Regret,Kumi Koda,[],,2006-01-25,2006,[],"[""und""]",,The Law of Ueki,22364,,,,spotify_popularity,38.0,score_0_100,,,,9.5,5dcU0xgcr0HCDNaCTaDKVf,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":2,""selection_method"":""exact_title_artist_fuzzy_94.11764705882352"",""anilist_id"":479,""mal_id"":479,""anime_popularity_rank"":2773,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250"",""catalog_sources"":""spotify_600k_historical""}"
2541,Resonant Heart,Maaya Uchida,[],,,,[],"[""und""]",,Cerberus,22316,,,,anime_popularity_proxy,22316.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":21608,""mal_id"":32595,""anime_popularity_rank"":2775,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/seisen_cerberus_ryuukoku_no_fatalites""}"
2542,UNLIMITED,Aikawa Nanase,[],,,,[],"[""und""]",,Samurai 7,22293,,,,anime_popularity_proxy,22293.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":166,""mal_id"":166,""anime_popularity_rank"":2776,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/samurai_7""}"
2543,Utautai no Ballad (歌うたいのバラッド),Kazuyoshi Saitou,[],,,,[],"[""und""]",,Lu Over the Wall,22290,,,,anime_popularity_proxy,22290.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":98249,""mal_id"":34792,""anime_popularity_rank"":2777,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
2544,"Haruka, Nichijou no Naka de",Junichi Suwabe,[],,,,[],"[""und""]",,Cuticle Detective Inaba,22270,,,,anime_popularity_proxy,22270.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":15109,""mal_id"":15109,""anime_popularity_rank"":2779,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/cuticle_tantei_inaba""}"
2545,Non Scenario Etude,Sora Amamiya,[],,,,[],"[""und""]",,Rent-a-Girlfriend Season 5,22263,,,,anime_popularity_proxy,22263.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":199029,""mal_id"":62485,""anime_popularity_rank"":2780,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/kanojo_okarishimasu_5th_season""}"
2546,Hajimari no Mirai,Miku Hatsune,[],,,,[],"[""und""]",,COLORFUL STAGE! The Movie: A Miku Who Can't Sing,22251,,,,anime_popularity_proxy,22251.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":179878,""mal_id"":59419,""anime_popularity_rank"":2781,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/project_sekai_kowareta_sekai_to_utaenai_miku""}"
2547,Akari wa Tooku,Skirt,[],,,,[],"[""und""]",,Solo Camping for Two,22249,,,,anime_popularity_proxy,22249.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":185965,""mal_id"":60665,""anime_popularity_rank"":2782,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/futari_solo_camp""}"
2548,Alteration,ZAQ,[],,,,[],"[""und""]",,Sasami-san@Ganbaranai,22235,,,,anime_popularity_proxy,22235.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":14515,""mal_id"":14515,""anime_popularity_rank"":2783,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/sasami_san_at_ganbaranai""}"
2549,tailwind,katagiri,[],,,,[],"[""und""]",,I Shall Survive Using Potions!,22223,,,,anime_popularity_proxy,22223.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":161992,""mal_id"":54616,""anime_popularity_rank"":2784,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/potion_danomi_de_ikinobimasu""}"
2550,PUNCH☆MIND☆HAPPINESS,Haruka Shiraishi,"[""Hibiku Yamamura"",""Kiyono Yasuno""]",,,,[],"[""und""]",,Anne-Happy,22216,,,,anime_popularity_proxy,22216.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":21238,""mal_id"":31080,""anime_popularity_rank"":2785,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/anne_happy""}"
2551,New Wuthering Heights,Naruyoshi Kikuchi y Pepe Tormento Azcarar feat. Ichiko Hashimoto,[],,,,[],"[""und""]",,Lupin the Third: The Woman Called Fujiko Mine,22205,,,,anime_popularity_proxy,22205.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":13203,""mal_id"":13203,""anime_popularity_rank"":2786,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
2552,Tsuki wo Ou Mayonaka,Eir Aoi,[],,,,[],"[""und""]",,GRANBELM,22197,,,,anime_popularity_proxy,22197.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":108147,""mal_id"":39417,""anime_popularity_rank"":2787,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/granbelm""}"
2553,Hitoshizuku,MyGO!!!!!,[],,,,[],"[""und""]",,BanG Dream! It's MyGO!!!!!,22170,,,,anime_popularity_proxy,22170.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":163571,""mal_id"":54959,""anime_popularity_rank"":2788,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/bang_dream_its_mygo""}"
2554,Baby Low Tension (ベビーローテンション),meg rock,[],,,,[],"[""und""]",,Peach Girl: Super Pop Love Hurricane,22167,,,,anime_popularity_proxy,22167.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":325,""mal_id"":325,""anime_popularity_rank"":2789,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
2555,Chikai wa Kyun to.,HoneyWorks,"[""Airi Suzuki""]",,,,[],"[""und""]",,Always a Catch!,22144,,,,anime_popularity_proxy,22144.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":201817,""mal_id"":62893,""anime_popularity_rank"":2790,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/nigashita_sakana_wa_ookikatta_ga_tsuriageta_sakana_ga_ookisugita_ken""}"
2556,I ♥ U,THE*SCANTY,[],,,,[],"[""und""]",,Looking for the Full Moon,22144,,,,anime_popularity_proxy,22144.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":122,""mal_id"":122,""anime_popularity_rank"":2791,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
2557,Fiancé ni Naritai,Mitsuhiro Oikawa,[],,,,[],"[""und""]",,Revolutionary Girl Utena: The Adolescence of Utena,22134,,,,anime_popularity_proxy,22134.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":441,""mal_id"":441,""anime_popularity_rank"":2792,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
2558,Sekai no Hate ni Kimi ga Itemo,Shuhei Kita,[],,,,[],"[""und""]",,Sekai Ichi Hatsukoi - The World's Greatest First Love Season 2,22130,,,,anime_popularity_proxy,22130.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":11123,""mal_id"":11123,""anime_popularity_rank"":2794,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/sekaiichi_hatsukoi_2""}"
